date,date_index,group
2018-01-11 16:12:30,2543,"[17, 29, 27, 24, 21, 20, 34]"
2018-01-11 16:12:00,2544,"[11, 31, 28, 10]"
2018-01-11 16:12:00,2544,"[17, 29, 27, 21, 20, 34, 33]"
2018-01-11 16:13:30,2545,"[17, 29, 27, 21, 20, 34]"
2018-01-11 16:13:30,2545,"[28, 10]"
2018-01-11 16:13:00,2546,"[11, 14, 28, 10]"
2018-01-11 16:13:00,2546,"[17, 29, 27, 21, 20, 34, 33]"
2018-01-11 16:14:30,2547,"[17, 29, 27, 21, 20, 34, 33]"
2018-01-11 16:14:30,2547,"[28, 14]"
2018-01-11 16:14:00,2548,"[17, 29, 27, 21, 20, 33]"
2018-01-11 16:14:00,2548,"[28, 14]"
2018-01-11 16:15:30,2549,"[17, 29, 27, 21, 20, 33]"
2018-01-11 16:15:30,2549,"[28, 14]"
2018-01-11 16:15:00,2550,"[17, 29, 27, 21, 20, 34, 33]"
2018-01-11 16:15:00,2550,"[28, 31]"
2018-01-11 16:16:30,2551,"[17, 29, 27, 21, 20, 34]"
2018-01-11 16:16:30,2551,"[28, 31]"
2018-01-11 16:16:00,2552,"[17, 29, 27, 21, 20, 34]"
2018-01-11 16:16:00,2552,"[28, 31, 14]"
2018-01-11 16:17:30,2553,"[17, 29, 27, 21, 20, 33]"
2018-01-11 16:17:00,2554,"[17, 29, 27, 21, 20]"
2018-01-11 16:18:30,2555,"[17, 29, 27, 21, 20]"
2018-01-11 16:18:00,2556,"[17, 29, 28, 27, 21, 20, 34]"
2018-01-11 16:19:30,2557,"[17, 29, 28, 27, 21, 20, 34]"
2018-01-11 16:19:00,2558,"[17, 29, 27, 21, 20, 34]"
2018-01-11 16:20:30,2559,"[17, 29, 27, 20, 34]"
2018-01-11 16:20:00,2560,"[17, 29, 28, 27, 21, 20, 34, 32]"
2018-01-11 16:21:30,2561,"[11, 28, 10]"
2018-01-11 16:21:30,2561,"[17, 29, 27, 21, 20, 34, 32]"
2018-01-11 16:21:00,2562,"[11, 29, 27, 21, 20, 17, 10, 34]"
2018-01-11 16:22:30,2563,"[11, 31, 30, 29, 28, 27, 21, 20, 17, 10, 34, 32]"
2018-01-11 16:22:00,2564,"[11, 30, 29, 27, 21, 20, 17, 10, 34]"
2018-01-11 16:22:00,2564,"[28, 31]"
2018-01-11 16:23:30,2565,"[11, 31, 30, 29, 28, 27, 21, 20, 17, 10, 34]"
2018-01-11 16:23:00,2566,"[11, 27, 21, 20, 17, 10, 34]"
2018-01-11 16:23:00,2566,"[28, 31, 30]"
2018-01-11 16:24:30,2567,"[17, 27, 21, 20, 10, 34, 33]"
2018-01-11 16:24:30,2567,"[28, 31, 30]"
2018-01-11 16:24:00,2568,"[20, 27, 21, 34, 33]"
2018-01-11 16:24:00,2568,"[28, 31, 30, 14]"
2018-01-11 16:25:30,2569,"[17, 27, 21, 20, 34, 33]"
2018-01-11 16:25:30,2569,"[28, 31, 30, 14]"
2018-01-11 16:25:00,2570,"[17, 20, 33, 27]"
2018-01-11 16:25:00,2570,"[30, 31, 14]"
2018-01-11 16:26:30,2571,"[17, 27, 21, 20, 33]"
2018-01-11 16:26:30,2571,"[28, 31, 30, 14]"
2018-01-11 16:26:00,2572,"[17, 29, 27, 21, 20, 34, 33]"
2018-01-11 16:26:00,2572,"[30, 31, 14]"
2018-01-11 16:27:30,2573,"[17, 31]"
2018-01-11 16:27:30,2573,"[33, 29, 27, 21, 34]"
2018-01-11 16:27:00,2574,"[17, 31, 14, 28]"
2018-01-11 16:27:00,2574,"[33, 29, 27, 21, 34]"
2018-01-11 16:28:30,2575,"[17, 31]"
2018-01-11 16:28:30,2575,"[20, 29, 27, 34]"
2018-01-11 16:28:00,2576,"[17, 31, 30, 28]"
2018-01-11 16:28:00,2576,"[20, 21, 29, 34]"
2018-01-11 16:29:30,2577,"[17, 31, 30]"
2018-01-11 16:29:30,2577,"[20, 29]"
2018-01-11 16:29:00,2578,"[17, 31, 30]"
2018-01-11 16:30:30,2579,"[17, 31, 30]"
2018-01-11 16:30:00,2580,"[17, 31, 30, 20]"
2018-01-11 16:31:30,2581,"[17, 31, 30, 28, 20]"
2018-01-11 16:31:00,2582,"[17, 31, 28, 20]"
2018-01-11 16:32:30,2583,"[17, 31, 28, 20]"
2018-01-11 16:32:00,2584,"[17, 31, 28, 20]"
2018-01-11 16:33:30,2585,"[17, 31, 28, 21, 20]"
2018-01-11 16:33:00,2586,"[17, 31, 28, 21, 20]"
2018-01-11 16:34:30,2587,"[17, 31, 28, 21, 20]"
2018-01-11 16:34:00,2588,"[17, 21, 28, 27]"
2018-01-11 16:35:30,2589,"[17, 21, 20, 28]"
2018-01-11 16:35:00,2590,"[17, 21, 28, 20]"
2018-01-11 16:36:30,2591,"[17, 31, 28, 27, 21, 20]"
2018-01-11 16:36:00,2592,"[20, 31, 30, 28, 21, 14]"
2018-01-11 16:37:30,2593,"[17, 31, 30, 28, 21, 20, 14]"
2018-01-11 16:37:00,2594,"[20, 31, 30, 28, 21, 14]"
2018-01-11 16:38:30,2595,"[17, 14, 20, 28]"
2018-01-11 16:38:00,2596,"[17, 30, 20, 28]"
2018-01-11 16:39:30,2597,"[20, 31, 30, 28]"
2018-01-11 16:39:00,2598,"[17, 31, 28, 20, 14]"
2018-01-11 16:40:30,2599,"[20, 31, 30, 28]"
2018-01-11 16:40:00,2600,"[20, 31, 30, 28]"
2018-01-11 16:41:30,2601,"[20, 31, 30, 28, 22]"
2018-01-11 16:41:00,2602,"[20, 31, 30, 28, 26, 25, 22]"
2018-01-11 16:42:30,2603,"[17, 28, 27, 25, 20, 14]"
2018-01-11 16:42:00,2604,"[17, 31, 30, 28, 27, 25, 22, 21, 20, 14]"
2018-01-11 16:43:30,2605,"[17, 30, 28, 27, 25, 20, 14]"
2018-01-11 16:43:00,2606,"[20, 22, 30, 28]"
2018-01-11 16:44:30,2607,"[17, 31, 30, 28, 25, 22]"
2018-01-11 16:44:30,2607,"[20, 27]"
2018-01-11 16:44:00,2608,"[20, 31, 30, 28, 27, 25, 24, 22]"
2018-01-11 16:45:30,2609,"[17, 31, 30, 28, 25, 22]"
2018-01-11 16:45:00,2610,"[20, 27, 24]"
2018-01-11 16:45:00,2610,"[28, 31, 30, 22]"
2018-01-11 16:46:30,2611,"[20, 27, 24]"
2018-01-11 16:46:30,2611,"[28, 31, 30, 22]"
2018-01-11 16:46:00,2612,"[20, 27]"
2018-01-11 16:46:00,2612,"[24, 31, 22]"
2018-01-11 16:47:30,2613,"[20, 27]"
2018-01-11 16:47:30,2613,"[28, 31, 14]"
2018-01-11 16:47:00,2614,"[17, 23, 22, 28]"
2018-01-11 16:47:00,2614,"[20, 27, 24]"
2018-01-11 16:48:30,2615,"[17, 22]"
2018-01-11 16:48:30,2615,"[20, 27, 24]"
2018-01-11 16:48:00,2616,"[17, 27, 24, 23, 22, 20]"
2018-01-11 16:49:30,2617,"[17, 28, 24, 23, 22, 20]"
2018-01-11 16:49:00,2618,"[17, 28, 27, 24, 23, 20]"
2018-01-11 16:50:30,2619,"[17, 23, 22, 28]"
2018-01-11 16:50:00,2620,"[17, 28, 27, 23, 22, 20]"
2018-01-11 16:51:30,2621,"[17, 28, 23, 22, 20]"
2018-01-11 16:51:00,2622,"[17, 23, 28, 20]"
2018-01-11 16:52:30,2623,"[20, 28]"
2018-01-11 16:52:00,2624,"[20, 28]"
2018-01-11 16:53:30,2625,"[20, 28]"
2018-01-11 16:53:00,2626,"[20, 28]"
2018-01-11 16:54:30,2627,"[20, 31, 28, 24]"
2018-01-11 16:54:00,2628,"[20, 31, 30, 28, 24]"
2018-01-11 16:55:30,2629,"[20, 31, 30, 28, 24]"
2018-01-11 16:55:00,2630,"[20, 31, 28, 24]"
2018-01-11 16:56:30,2631,"[17, 31, 28, 24, 20]"
2018-01-11 16:56:00,2632,"[20, 31, 27, 24]"
2018-01-11 16:57:30,2633,"[20, 31, 27, 24]"
2018-01-11 16:57:00,2634,"[20, 31, 24]"
2018-01-11 16:58:30,2635,"[20, 31, 28, 24]"
2018-01-11 16:58:00,2636,"[20, 31, 28, 24]"
2018-01-11 16:59:30,2637,"[20, 31, 28, 27, 24]"
2018-01-11 16:59:00,2638,"[20, 27, 24]"
2018-01-11 16:60:30,2639,"[20, 31, 27, 24]"
2018-01-11 17:00:00,2640,"[24, 31, 28, 27, 21]"
2018-01-11 17:01:30,2641,"[20, 21]"
2018-01-11 17:01:30,2641,"[24, 31, 28, 27]"
2018-01-11 17:01:00,2642,"[20, 31, 28, 24]"
2018-01-11 17:02:30,2643,"[20, 31, 27, 24]"
2018-01-11 17:02:00,2644,"[20, 24]"
2018-01-11 17:02:00,2644,"[28, 31, 30]"
2018-01-11 17:03:30,2645,"[28, 31, 30]"
2018-01-11 17:03:00,2646,"[28, 22, 30]"
2018-01-11 17:04:30,2647,"[20, 21]"
2018-01-11 17:04:30,2647,"[28, 22]"
2018-01-11 17:04:00,2648,"[17, 22, 28]"
2018-01-11 17:04:00,2648,"[20, 24]"
2018-01-11 17:05:30,2649,"[17, 30, 28, 24, 22, 20]"
2018-01-11 17:05:00,2650,"[17, 22, 24]"
2018-01-11 17:06:30,2651,"[17, 31, 28, 27, 22]"
2018-01-11 17:06:30,2651,"[20, 24]"
2018-01-11 17:06:00,2652,"[17, 31, 28, 27, 22]"
2018-01-11 17:06:00,2652,"[20, 24]"
2018-01-11 17:07:30,2653,"[17, 27, 24]"
2018-01-11 17:07:00,2654,"[17, 28, 20, 24]"
2018-01-11 17:08:30,2655,"[17, 28]"
2018-01-11 17:08:30,2655,"[20, 21, 24]"
2018-01-11 17:09:30,2657,"[20, 21, 24]"
2018-01-11 17:09:30,2657,"[28, 22]"
2018-01-11 17:13:30,2665,"[17, 31, 28, 27]"
2018-01-11 17:13:00,2666,"[28, 31, 27]"
2018-01-11 17:14:30,2667,"[11, 10]"
2018-01-11 17:14:30,2667,"[17, 31, 28, 27]"
2018-01-11 17:14:00,2668,"[11, 31, 28, 17, 10]"
2018-01-11 17:15:30,2669,"[11, 28, 10, 17]"
2018-01-11 17:15:00,2670,"[17, 28]"
2018-01-11 17:16:30,2671,"[11, 10]"
2018-01-11 17:16:30,2671,"[17, 28]"
2018-01-11 17:16:00,2672,"[11, 10]"
2018-01-11 17:16:00,2672,"[17, 31, 30]"
2018-01-11 17:17:30,2673,"[11, 10]"
2018-01-11 17:17:30,2673,"[17, 31]"
2018-01-11 17:17:00,2674,"[11, 10]"
2018-01-11 17:17:00,2674,"[17, 31, 28]"
2018-01-11 17:18:30,2675,"[11, 31, 28, 21, 20, 17, 10]"
2018-01-11 17:18:00,2676,"[11, 31, 28, 21, 20, 17]"
2018-01-11 17:19:30,2677,"[11, 21, 20]"
2018-01-11 17:19:30,2677,"[17, 30, 22, 28]"
2018-01-11 17:19:00,2678,"[11, 21, 20]"
2018-01-11 17:19:00,2678,"[17, 28]"
2018-01-11 17:20:30,2679,"[11, 21, 20]"
2018-01-11 17:20:30,2679,"[17, 28]"
2018-01-11 17:20:00,2680,"[11, 21, 20]"
2018-01-11 17:20:00,2680,"[17, 28]"
2018-01-11 17:21:30,2681,"[17, 14, 28]"
2018-01-11 17:21:30,2681,"[20, 21]"
2018-01-11 17:21:00,2682,"[11, 21, 20]"
2018-01-11 17:21:00,2682,"[17, 28]"
2018-01-11 17:22:30,2683,"[11, 21, 20, 33]"
2018-01-11 17:22:30,2683,"[17, 14, 28]"
2018-01-11 17:22:00,2684,"[17, 14, 28]"
2018-01-11 17:22:00,2684,"[20, 10]"
2018-01-11 17:23:30,2685,"[17, 14]"
2018-01-11 17:23:00,2686,"[11, 10]"
2018-01-11 17:23:00,2686,"[17, 14, 28]"
2018-01-11 17:24:30,2687,"[17, 28]"
2018-01-11 17:24:00,2688,"[17, 28]"
2018-01-11 17:25:30,2689,"[17, 31, 14, 28]"
2018-01-11 17:25:00,2690,"[17, 31, 14, 28]"
2018-01-11 17:26:30,2691,"[11, 10, 24]"
2018-01-11 17:26:30,2691,"[17, 14, 28, 27]"
2018-01-11 17:26:00,2692,"[11, 10, 24]"
2018-01-11 17:26:00,2692,"[17, 14, 28, 27]"
2018-01-11 17:27:30,2693,"[11, 10, 24]"
2018-01-11 17:27:30,2693,"[17, 14, 28, 27]"
2018-01-11 17:27:00,2694,"[11, 20, 24]"
2018-01-11 17:27:00,2694,"[17, 14, 28, 27]"
2018-01-11 17:28:30,2695,"[11, 20, 24]"
2018-01-11 17:28:30,2695,"[17, 14, 28]"
2018-01-11 17:28:00,2696,"[11, 20, 24]"
2018-01-11 17:28:00,2696,"[17, 14, 28, 27]"
2018-01-11 17:29:30,2697,"[11, 24, 21, 20, 10]"
2018-01-11 17:29:00,2698,"[11, 28, 24, 21, 20, 17, 14, 10]"
2018-01-11 17:30:30,2699,"[11, 28, 24, 21, 20, 17, 14, 10]"
2018-01-11 17:30:00,2700,"[11, 24, 21, 20, 10]"
2018-01-11 17:31:30,2701,"[11, 24, 21, 20, 33]"
2018-01-11 17:31:00,2702,"[20, 21, 10, 24]"
2018-01-11 17:32:30,2703,"[17, 14, 28]"
2018-01-11 17:32:30,2703,"[20, 21, 10]"
2018-01-11 17:32:00,2704,"[17, 21, 20]"
2018-01-11 17:33:30,2705,"[20, 21]"
2018-01-11 17:33:00,2706,"[17, 14]"
2018-01-11 17:34:30,2707,"[17, 14]"
2018-01-11 17:34:00,2708,"[28, 31, 14]"
2018-01-11 17:36:30,2711,"[20, 21, 24]"
2018-01-11 17:36:30,2711,"[14, 31]"
2018-01-11 17:36:00,2712,"[20, 21, 24]"
2018-01-11 17:37:30,2713,"[17, 28]"
2018-01-11 17:38:30,2715,"[20, 24]"
2018-01-11 17:38:00,2716,"[20, 21]"
2018-01-11 17:39:30,2717,"[17, 25, 26]"
2018-01-11 17:39:30,2717,"[20, 21]"
2018-01-11 17:39:00,2718,"[17, 25]"
2018-01-11 17:39:00,2718,"[20, 21]"
2018-01-11 17:40:30,2719,"[20, 21, 32]"
2018-01-11 17:40:00,2720,"[20, 21, 33]"
2018-01-11 17:41:30,2721,"[20, 21, 33]"
2018-01-11 17:41:00,2722,"[20, 21, 33]"
2018-01-11 17:42:30,2723,"[20, 21, 33]"
2018-01-11 17:42:00,2724,"[20, 21, 33, 32]"
2018-01-11 17:43:30,2725,"[20, 21, 32]"
2018-01-11 17:43:30,2725,"[24, 28, 33]"
2018-01-11 17:43:00,2726,"[20, 21]"
2018-01-11 17:43:00,2726,"[28, 33]"
2018-01-11 17:44:30,2727,"[20, 21, 28, 32]"
2018-01-11 17:44:00,2728,"[20, 21, 28, 32]"
2018-01-11 17:45:30,2729,"[20, 21, 28, 33]"
2018-01-11 17:45:00,2730,"[20, 28, 21]"
2018-01-11 17:46:30,2731,"[20, 21]"
2018-01-11 17:46:00,2732,"[20, 31, 30]"
2018-01-11 17:47:30,2733,"[20, 31, 14, 33]"
2018-01-11 17:47:00,2734,"[20, 21, 28]"
2018-01-11 17:47:00,2734,"[33, 31, 14]"
2018-01-11 17:48:30,2735,"[20, 31, 28, 21, 14, 33]"
2018-01-11 17:48:00,2736,"[20, 28, 21, 14, 33]"
2018-01-11 17:49:30,2737,"[20, 31, 28, 21, 14, 32]"
2018-01-11 17:49:00,2738,"[20, 28, 21, 14, 33, 32]"
2018-01-11 17:50:30,2739,"[20, 24, 21, 14, 33, 32]"
2018-01-11 17:50:00,2740,"[20, 14, 28, 33]"
2018-01-11 17:50:00,2740,"[24, 21]"
2018-01-11 17:51:30,2741,"[20, 29, 28, 24, 21, 14, 33]"
2018-01-11 17:51:00,2742,"[20, 29, 28, 21, 14, 34]"
2018-01-11 17:52:30,2743,"[20, 29, 28, 14, 34]"
2018-01-11 17:52:00,2744,"[20, 29, 28, 22, 21, 34, 33]"
2018-01-11 17:53:30,2745,"[20, 29, 28, 22, 21, 34]"
2018-01-11 17:53:00,2746,"[20, 29, 28, 22, 21, 34]"
2018-01-11 17:54:30,2747,"[20, 31, 29, 22, 21, 34]"
2018-01-11 17:54:00,2748,"[20, 31, 29, 22, 34]"
2018-01-11 17:55:30,2749,"[17, 31, 29, 28, 22, 20, 14, 34]"
2018-01-11 17:55:00,2750,"[20, 31, 29, 14, 34]"
2018-01-11 17:56:30,2751,"[20, 31, 29, 22, 14, 34]"
2018-01-11 17:56:00,2752,"[17, 29, 22, 20, 34]"
2018-01-11 17:56:00,2752,"[28, 31]"
2018-01-11 17:57:30,2753,"[17, 22, 21, 20, 34]"
2018-01-11 17:57:00,2754,"[17, 29, 22, 21, 20, 14, 34]"
2018-01-11 17:57:00,2754,"[33, 32]"
2018-01-11 17:58:30,2755,"[17, 22, 21, 20, 14, 34]"
2018-01-11 17:58:30,2755,"[24, 32]"
2018-01-11 17:58:00,2756,"[17, 31, 29, 28, 22, 21, 20, 34]"
2018-01-11 17:59:30,2757,"[17, 31, 29, 28, 21, 20, 34, 33]"
2018-01-11 17:59:00,2758,"[17, 31, 29, 28, 22, 21, 20, 34, 33]"
2018-01-11 17:60:30,2759,"[17, 29, 24, 22, 21, 20, 14, 34]"
2018-01-11 18:00:00,2760,"[17, 29, 21, 20, 14, 34]"
2018-01-11 18:01:30,2761,"[17, 29, 20, 14, 34]"
2018-01-11 18:01:00,2762,"[17, 29, 14, 34, 32]"
2018-01-11 18:02:30,2763,"[17, 14]"
2018-01-11 18:02:00,2764,"[17, 31, 14]"
2018-01-11 18:02:00,2764,"[28, 33]"
2018-01-11 18:03:30,2765,"[17, 31, 29, 14, 34]"
2018-01-11 18:03:30,2765,"[28, 33]"
2018-01-11 18:03:00,2766,"[17, 31, 29, 14, 34]"
2018-01-11 18:04:30,2767,"[17, 31, 29, 14, 34]"
2018-01-11 18:04:00,2768,"[20, 29, 21, 14, 34, 33]"
2018-01-11 18:05:30,2769,"[17, 29, 28, 21, 20, 14, 34, 33]"
2018-01-11 18:05:00,2770,"[17, 29, 28, 24, 21, 20, 14, 34]"
2018-01-11 18:06:30,2771,"[17, 29, 24, 21, 20, 14, 34, 33]"
2018-01-11 18:06:00,2772,"[17, 29, 21, 20, 14, 34]"
2018-01-11 18:06:00,2772,"[24, 33]"
2018-01-11 18:07:30,2773,"[20, 14, 29, 21]"
2018-01-11 18:07:30,2773,"[24, 33]"
2018-01-11 18:07:00,2774,"[20, 14, 21]"
2018-01-11 18:07:00,2774,"[24, 10]"
2018-01-11 18:08:30,2775,"[20, 14, 28, 21]"
2018-01-11 18:08:00,2776,"[20, 21]"
2018-01-11 18:09:30,2777,"[17, 14, 21, 20]"
2018-01-11 18:09:00,2778,"[20, 14, 28]"
2018-01-11 18:10:30,2779,"[20, 14]"
2018-01-11 18:10:00,2780,"[20, 14, 22]"
2018-01-11 18:11:30,2781,"[20, 14, 22, 26]"
2018-01-11 18:11:00,2782,"[26, 14, 34, 28]"
2018-01-11 18:12:30,2783,"[11, 28, 14, 10, 34]"
2018-01-11 18:12:00,2784,"[11, 29, 28, 14, 10, 34]"
2018-01-11 18:13:30,2785,"[34, 14, 29, 10]"
2018-01-11 18:13:00,2786,"[26, 31, 30, 29, 25, 14, 34]"
2018-01-11 18:14:30,2787,"[26, 31, 29, 25, 14, 34, 32]"
2018-01-11 18:14:00,2788,"[30, 31, 29, 14, 34, 33, 32]"
2018-01-11 18:15:30,2789,"[33, 14, 29, 34]"
2018-01-11 18:15:00,2790,"[34, 14, 29]"
2018-01-11 18:16:30,2791,"[34, 14, 29]"
2018-01-11 18:16:00,2792,"[20, 29, 21, 14, 34]"
2018-01-11 18:16:00,2792,"[33, 31]"
2018-01-11 18:17:30,2793,"[20, 29, 21, 14, 34, 33, 32]"
2018-01-11 18:17:00,2794,"[11, 31, 29, 28, 21, 20, 17, 14, 34]"
2018-01-11 18:17:00,2794,"[33, 32]"
2018-01-11 18:18:30,2795,"[17, 31, 29, 28, 21, 20, 34]"
2018-01-11 18:18:00,2796,"[11, 31, 29, 28, 21, 20, 17, 34]"
2018-01-11 18:19:30,2797,"[11, 31, 29, 28, 21, 20, 17, 34]"
2018-01-11 18:19:00,2798,"[17, 31, 29, 28, 25, 21, 20, 34, 33]"
2018-01-11 18:20:30,2799,"[11, 29]"
2018-01-11 18:20:30,2799,"[20, 31, 25, 21, 10, 34]"
2018-01-11 18:20:00,2800,"[11, 31, 29, 24, 20, 10, 34, 33]"
2018-01-11 18:21:30,2801,"[11, 29, 20, 10, 34]"
2018-01-11 18:21:30,2801,"[24, 33]"
2018-01-11 18:21:00,2802,"[20, 29, 10, 34]"
2018-01-11 18:22:30,2803,"[20, 29, 34]"
2018-01-11 18:22:30,2803,"[24, 33]"
2018-01-11 18:22:00,2804,"[20, 29, 28, 10, 34]"
2018-01-11 18:22:00,2804,"[24, 33]"
2018-01-11 18:23:30,2805,"[17, 20]"
2018-01-11 18:23:30,2805,"[24, 33]"
2018-01-11 18:23:30,2805,"[28, 29, 10, 34]"
2018-01-11 18:23:00,2806,"[17, 29, 28, 20, 10, 34]"
2018-01-11 18:23:00,2806,"[24, 33]"
2018-01-11 18:24:30,2807,"[17, 29, 28, 20, 10, 34, 33]"
2018-01-11 18:24:00,2808,"[11, 31, 28, 20, 17, 10, 34, 33, 32]"
2018-01-11 18:25:30,2809,"[20, 31, 28, 21, 10]"
2018-01-11 18:25:00,2810,"[20, 31, 28, 10, 33, 32]"
2018-01-11 18:26:30,2811,"[17, 28, 33, 32]"
2018-01-11 18:26:30,2811,"[20, 10]"
2018-01-11 18:26:00,2812,"[17, 28, 20, 10, 33, 32]"
2018-01-11 18:27:30,2813,"[20, 22, 28, 10]"
2018-01-11 18:27:00,2814,"[11, 20, 28, 10]"
2018-01-11 18:28:30,2815,"[20, 21, 28, 10]"
2018-01-11 18:28:00,2816,"[20, 28, 26, 25, 10]"
2018-01-11 18:29:30,2817,"[20, 28, 26, 25, 10]"
2018-01-11 18:29:00,2818,"[20, 28, 26, 25, 10]"
2018-01-11 18:30:30,2819,"[20, 28, 26, 25, 22, 21, 10]"
2018-01-11 18:30:00,2820,"[20, 28, 22, 21, 10, 33]"
2018-01-11 18:31:30,2821,"[28, 22, 10]"
2018-01-11 18:31:00,2822,"[28, 22, 10]"
2018-01-11 18:32:30,2823,"[28, 22, 10, 33]"
2018-01-11 18:32:00,2824,"[11, 28, 22, 10, 33]"
2018-01-11 18:33:30,2825,"[28, 22, 10, 33]"
2018-01-11 18:33:00,2826,"[28, 22, 10, 33]"
2018-01-11 18:34:30,2827,"[24, 28, 10, 33]"
2018-01-11 18:34:00,2828,"[24, 28, 10, 33]"
2018-01-11 18:35:30,2829,"[28, 10, 33]"
2018-01-11 18:35:00,2830,"[28, 10, 33]"
2018-01-11 18:36:30,2831,"[28, 10, 33]"
2018-01-11 18:36:00,2832,"[20, 28, 10, 33, 32]"
2018-01-11 18:37:30,2833,"[20, 33, 24]"
2018-01-11 18:37:00,2834,"[20, 26, 24, 10, 33]"
2018-01-11 18:38:30,2835,"[20, 28, 26, 25, 10]"
2018-01-11 18:38:30,2835,"[24, 33]"
2018-01-11 18:38:00,2836,"[20, 28, 26, 25, 10]"
2018-01-11 18:39:30,2837,"[20, 28, 10]"
2018-01-11 18:39:00,2838,"[20, 22, 28, 10]"
2018-01-11 18:40:30,2839,"[28, 10]"
2018-01-11 18:40:00,2840,"[28, 10]"
2018-01-11 18:41:30,2841,"[28, 10]"
2018-01-11 18:41:00,2842,"[20, 28, 10]"
2018-01-11 18:42:30,2843,"[20, 28, 24]"
2018-01-11 18:42:00,2844,"[17, 28, 20]"
2018-01-11 18:43:30,2845,"[20, 28]"
2018-01-11 18:43:00,2846,"[28, 33]"
2018-01-11 18:44:30,2847,"[11, 24, 33, 32]"
2018-01-11 18:44:00,2848,"[24, 33]"
2018-01-11 18:45:30,2849,"[24, 33]"
2018-01-11 18:45:00,2850,"[24, 33]"
2018-01-11 18:46:30,2851,"[24, 33]"
2018-01-11 18:46:00,2852,"[24, 23, 33]"
2018-01-11 18:47:30,2853,"[24, 23]"
2018-01-11 18:47:00,2854,"[24, 23]"
2018-01-11 18:49:30,2857,"[24, 23]"
2018-01-11 18:50:30,2859,"[22, 23]"
2018-01-11 18:51:00,2862,"[17, 22, 33]"
2018-01-11 18:52:00,2864,"[33, 22]"
2018-01-11 18:53:00,2866,"[24, 22, 26, 25]"
2018-01-11 18:54:30,2867,"[24, 22, 26, 25]"
2018-01-11 18:55:00,2870,"[17, 28, 25]"
2018-01-11 18:56:30,2871,"[28, 25]"
2018-01-11 18:57:30,2873,"[17, 28]"
2018-01-11 18:59:00,2878,"[33, 27]"
2018-01-12 07:00:00,2880,"[17, 14]"
2018-01-12 07:01:30,2881,"[17, 33, 14]"
2018-01-12 07:01:00,2882,"[17, 14]"
2018-01-12 07:02:30,2883,"[17, 14, 28]"
2018-01-12 07:02:00,2884,"[17, 14]"
2018-01-12 07:02:00,2884,"[28, 27]"
2018-01-12 07:03:30,2885,"[17, 14, 28]"
2018-01-12 07:03:00,2886,"[17, 14]"
2018-01-12 07:04:30,2887,"[17, 14]"
2018-01-12 07:04:00,2888,"[17, 14]"
2018-01-12 07:05:30,2889,"[17, 14]"
2018-01-12 07:05:00,2890,"[17, 14, 28]"
2018-01-12 07:06:30,2891,"[17, 14, 24]"
2018-01-12 07:06:00,2892,"[17, 14]"
2018-01-12 07:07:30,2893,"[17, 14, 24]"
2018-01-12 07:07:00,2894,"[17, 14, 28, 24]"
2018-01-12 07:08:30,2895,"[17, 14]"
2018-01-12 07:08:00,2896,"[17, 14]"
2018-01-12 07:08:00,2896,"[24, 27]"
2018-01-12 07:09:30,2897,"[17, 14]"
2018-01-12 07:09:30,2897,"[24, 28, 27]"
2018-01-12 07:09:00,2898,"[17, 30, 27, 24, 14]"
2018-01-12 07:10:30,2899,"[17, 14]"
2018-01-12 07:10:30,2899,"[24, 27]"
2018-01-12 07:10:00,2900,"[17, 22, 14]"
2018-01-12 07:10:00,2900,"[24, 28, 27]"
2018-01-12 07:11:30,2901,"[17, 22, 14, 26]"
2018-01-12 07:11:30,2901,"[24, 27]"
2018-01-12 07:11:00,2902,"[17, 26, 25, 22, 14]"
2018-01-12 07:11:00,2902,"[24, 28, 27]"
2018-01-12 07:12:30,2903,"[17, 14]"
2018-01-12 07:12:00,2904,"[17, 14]"
2018-01-12 07:13:30,2905,"[17, 14]"
2018-01-12 07:14:30,2907,"[17, 14]"
2018-01-12 07:14:00,2908,"[17, 14]"
2018-01-12 07:15:00,2910,"[17, 14]"
2018-01-12 07:16:30,2911,"[17, 22]"
2018-01-12 07:16:00,2912,"[17, 22]"
2018-01-12 07:17:30,2913,"[17, 22]"
2018-01-12 07:17:00,2914,"[17, 22]"
2018-01-12 07:18:30,2915,"[17, 22]"
2018-01-12 07:18:00,2916,"[17, 14]"
2018-01-12 07:18:00,2916,"[34, 29]"
2018-01-12 07:20:00,2920,"[34, 27]"
2018-01-12 07:21:30,2921,"[34, 29, 27]"
2018-01-12 07:22:30,2923,"[34, 29]"
2018-01-12 07:22:00,2924,"[24, 29, 34, 33]"
2018-01-12 07:23:00,2926,"[34, 27]"
2018-01-12 07:24:30,2927,"[28, 27, 34]"
2018-01-12 07:24:00,2928,"[28, 27, 34]"
2018-01-12 07:25:30,2929,"[28, 34]"
2018-01-12 07:25:00,2930,"[20, 28, 22, 21, 34]"
2018-01-12 07:26:30,2931,"[20, 28, 24, 21, 34]"
2018-01-12 07:26:00,2932,"[20, 21]"
2018-01-12 07:26:00,2932,"[24, 34]"
2018-01-12 07:27:00,2934,"[28, 34]"
2018-01-12 07:28:30,2935,"[17, 14, 20]"
2018-01-12 07:28:30,2935,"[28, 34]"
2018-01-12 07:28:00,2936,"[20, 22, 14]"
2018-01-12 07:28:00,2936,"[28, 34]"
